canonical_sku,category,manufacturer,model,series,description,sample_skus,confidence,reason
GHENT-AK48,"Visual Display Surfaces","Ghent",AK48,"Traditional Cork Bulletin Boards","4 ft x 8 ft natural cork bulletin board with aluminum frame",GHENT-AK48,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
GHENT-WK48,"Visual Display Surfaces","Ghent",WK48,"Traditional Cork Bulletin Boards","4 ft x 8 ft natural cork bulletin board with wood frame",GHENT-WK48,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
GHENT-12UT44-W,"Visual Display Surfaces","Ghent",12UT44-W,"Wrapped Fabric Bulletin Boards","4 ft x 4 ft wrapped fabric bulletin board with square corners",GHENT-12UT44-W,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
GHENT-12UT48-W,"Visual Display Surfaces","Ghent",12UT48-W,"Wrapped Fabric Bulletin Boards","4 ft x 8 ft wrapped fabric bulletin board with square corners",GHENT-12UT48-W,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
GHENT-12UV48-W,"Visual Display Surfaces","Ghent",12UV48-W,"Wrapped Vinyl Bulletin Boards","4 ft x 8 ft wrapped vinyl bulletin board with square corners",GHENT-12UV48-W,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
GHENT-SLIDING-WB,"Visual Display Surfaces","Ghent","Sliding Whiteboards","Sliding Whiteboards","Sliding whiteboard wall system allowance, field measured and blocked",GHENT-SLIDING-WB,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
GHENT-CHAMPION-WALL,Visual Display / Display Cases,"Ghent","Champion Wall Case","Champion Display Cases","Wall-mounted enclosed display case with anodized aluminum framing, tempered glass, and built-in locks",GHENT-CHAMPION-WALL,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
GHENT-CHAMPION-2040,Visual Display / Display Cases,"Ghent","Champion 2040 Series","Champion Display Cases","High-security wall display case with steel standards and brackets, anodized aluminum frame and tempered glass",GHENT-CHAMPION-2040,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
GHENT-VARSITY-FLOOR,Visual Display / Display Cases,"Ghent","Varsity Display Case","Varsity Display Cases","Freestanding wood display case / trophy case allowance",GHENT-VARSITY-FLOOR,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
GHENT-DISPLAY-LOCK,"Visual Display Accessories","Ghent",Display Case Lock,"Display Case Hardware","Replacement display case lock / cam lock allowance for enclosed display case",GHENT-DISPLAY-LOCK,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
GHENT-DISPLAY-LIGHT,"Visual Display Accessories","Ghent",Display Case Light Kit,"Display Case Accessories","Display case LED light kit allowance for wall or freestanding display case",GHENT-DISPLAY-LIGHT,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
BD-RAMP-EDGE-LF,"Entrance Mats & Frames",Babcock-Davis,Ramp Edge,"Frame Accessory","Surface-mount ramp edge / bevel frame for entrance mat transitions",BD-RAMP-EDGE-LF,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
CS-PEDIGRID-SF,"Entrance Mats & Frames","Construction Specialties","Pedigrid",Pedisystems,"Pedigrid recessed entrance grille system for high-traffic entrances, aluminum grid with insert options",CS-PEDIGRID-SF,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
CS-PEDIMAT-SF,"Entrance Mats & Frames","Construction Specialties",Pedimat,Pedisystems,"Pedimat roll-up entrance mat system with aluminum rails and tread insert options",CS-PEDIMAT-SF,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
CS-GRIDLINE-SF,"Entrance Mats & Frames","Construction Specialties","GridLine",Pedisystems,"GridLine entrance flooring system for architectural walk-off zones and vestibules",CS-GRIDLINE-SF,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
CS-FLOORMATIONS-SF,"Entrance Mats & Frames","Construction Specialties","Floormations",Pedisystems,"Floormations modular entrance flooring system with customizable design layout",CS-FLOORMATIONS-SF,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
CS-TREADLINE-T1-SF,"Entrance Mats & Frames","Construction Specialties","TreadLine T1",Pedisystems,"TreadLine T1 economical architectural entrance mat with vinyl/acrylic rails for interior applications",CS-TREADLINE-T1-SF,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
MATS-PERFEC-CLEAN-RUBBER-SF,"Entrance Mats & Frames","Mats Inc.","Perfec Clean Rubber Hinge","Recessed Entry Mats","Recessed roll-up entrance mat with rubber hinge construction for commercial walk-off areas",MATS-PERFEC-CLEAN-RUBBER-SF,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
MATS-RECESSED-GRATE-SF,"Entrance Mats & Frames","Mats Inc.","Recessed Floor Grate","Recessed Entry Mats","Commercial recessed entry floor grate / grille allowance for flush entrance matwell applications",MATS-RECESSED-GRATE-SF,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
MATS-LOGO-MAT-SF,"Entrance Mats & Frames","Mats Inc.",Custom Logo Mat,"Entrance Mats","Custom logo walk-off entrance mat allowance, indoor commercial application",MATS-LOGO-MAT-SF,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
MATS-WALKOFF-RUNNER-SF,"Entrance Mats & Frames","Mats Inc.","Walk-Off Runner","Entrance Mats","Commercial walk-off runner mat for entrance vestibule or corridor application",MATS-WALKOFF-RUNNER-SF,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
BASE-MB300-SF,"Entrance Mats & Frames",Base Specialties,MB-300,BaseMat,"MB-300 roll-up entrance mat with aluminum hinged framework and cushioned supports",BASE-MB300-SF,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
BASE-MB400-SF,"Entrance Mats & Frames",Base Specialties,MB-400,BaseMat,"MB-400 roll-up entrance mat with vinyl-hinged framework and cushioned supports",BASE-MB400-SF,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
RONICK-BM300-SF,"Entrance Mats & Frames","Ronick","Matting Systems",BaseMat 300,"BaseMat 300 aluminum entrance floor mat with roll-up framework for recessed or framed applications",RONICK-BM300-SF,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
ULINE-H-1667-SF,"Entrance Mats & Frames","Uline","Waterhog Mat","Entrance Mat","Waterhog-style commercial entrance mat / walk-off mat allowance for surface placement",ULINE-H-1667-SF,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
ULINE-H-2357-SF,"Entrance Mats & Frames","Uline","Rubber Entrance Mat","Entrance Mat","Rubber commercial entrance mat / scraper mat allowance for surface placement",ULINE-H-2357-SF,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
CROWN-WALK-N-CLEAN-SF,"Entrance Mats & Frames","Crown Matting","Walk-N-Clean","Entrance Mat","Walk-N-Clean commercial entrance mat allowance for indoor walk-off applications",CROWN-WALK-N-CLEAN-SF,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
NOTRAX-109-SF,"Entrance Mats & Frames","NoTrax","109 Brush Step","Entrance Mat","Brush Step scraper mat allowance for soil removal at commercial entryways",NOTRAX-109-SF,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
MAT-WELL-PREP,"Entrance Mats & Frames","Allowance","Mat Well Prep","Install Add-In","Existing matwell cleanout, field measurement, and fit-check allowance before installing entrance mat system",MAT-WELL-PREP,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
MAT-TEMPLATE-FIELD,"Entrance Mats & Frames","Allowance",Field Template,"Install Add-In","Field template allowance for custom recessed entrance mat or grille system",MAT-TEMPLATE-FIELD,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
EDER-TH20-GSLEEVE,"Flagpole Accessories","Eder Flag","Ground Sleeve for TH20","Homesteader Parts","Ground sleeve / foundation sleeve for 20 ft Homesteader-style aluminum flagpole",EDER-TH20-GSLEEVE,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
EDER-TH25-GSLEEVE,"Flagpole Accessories","Eder Flag","Ground Sleeve for TH25","Homesteader Parts","Ground sleeve / foundation sleeve for 25 ft residential aluminum flagpole",EDER-TH25-GSLEEVE,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
EDER-FLASH-COLLAR-20,"Flagpole Accessories","Eder Flag","Flash Collar","Flagpole Accessory","Spun aluminum flash collar for 20 ft ground-set aluminum flagpole",EDER-FLASH-COLLAR-20,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
EDER-FLASH-COLLAR-25,"Flagpole Accessories","Eder Flag","Flash Collar","Flagpole Accessory","Spun aluminum flash collar for 25 ft ground-set aluminum flagpole",EDER-FLASH-COLLAR-25,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
EDER-REV-TRUCK-1ST,"Flagpole Accessories","Eder Flag","Single Revolving Truck","Flagpole Accessory","Single revolving truck / pulley assembly for external halyard flagpole",EDER-REV-TRUCK-1ST,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
EDER-REV-TRUCK-DBL,"Flagpole Accessories","Eder Flag","Double Revolving Truck","Flagpole Accessory","Double revolving truck / pulley assembly for two-flag external halyard flagpole",EDER-REV-TRUCK-DBL,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
EDER-EAGLE-FINIAL,"Flagpole Accessories","Eder Flag","Eagle Ornament","Flagpole Ornament","Eagle finial / ornament for interior or exterior flagpole",EDER-EAGLE-FINIAL,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
EDER-POLY-HALYARD-50,"Flagpole Accessories","Eder Flag","50 ft Poly Halyard","Halyard","50 ft polyester flagpole halyard / rope for external halyard flagpole",EDER-POLY-HALYARD-50,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
EDER-POLY-HALYARD-100,"Flagpole Accessories","Eder Flag","100 ft Poly Halyard","Halyard","100 ft polyester flagpole halyard / rope for taller external halyard flagpoles",EDER-POLY-HALYARD-100,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
EDER-SNAP-HOOK-BRZ-PAIR,"Flagpole Accessories","Eder Flag","Bronze Snap Hooks","Snap Hooks","Bronze flag snap hooks, pair",EDER-SNAP-HOOK-BRZ-PAIR,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
EDER-SNAP-HOOK-NYLON-PAIR,"Flagpole Accessories","Eder Flag","Nylon Snap Hooks","Snap Hooks","Quiet nylon flag snap hooks, pair",EDER-SNAP-HOOK-NYLON-PAIR,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
EDER-COUNTERWEIGHT,"Flagpole Accessories","Eder Flag","Counterweight","Internal Halyard Parts","Counterweight for internal halyard flagpole system",EDER-COUNTERWEIGHT,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
EDER-RETAINER-RING,"Flagpole Accessories","Eder Flag","Retainer Ring","Internal Halyard Parts","Retainer ring assembly for internal halyard flagpole",EDER-RETAINER-RING,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
EDER-DOOR-COVER-PLATE,"Flagpole Accessories","Eder Flag","Access Door Cover Plate","Internal Halyard Parts","Access door cover plate for internal halyard flagpole",EDER-DOOR-COVER-PLATE,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
EDER-WB-ALUM,"Flagpole Accessories","Eder Flag","WB Aluminum Bracket","Wall Bracket","Aluminum wall bracket for small residential or interior wall-mounted flagpole",EDER-WB-ALUM,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
EDER-MULTI-BRKT,"Flagpole Accessories","Eder Flag","Aluminum Multi-Purpose Bracket","Wall Bracket","Aluminum multi-purpose flagpole bracket",EDER-MULTI-BRKT,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
EDER-OUTRIGGER-BRKT,"Flagpole Accessories","Eder Flag","Outrigger Wall Mount Bracket","Outrigger Bracket","Outrigger wall-mount flagpole bracket for projecting flagpole installation",EDER-OUTRIGGER-BRKT,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
EDER-WS100,"Flagpole Accessories","Eder Flag",WS-100,"Wall Shield Bracket","WS-100 aluminum wall shield bracket for flagpole installation",EDER-WS100,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
FLAG-LIGHT-SOLAR,"Flagpole Accessories","Allowance","Solar Flagpole Light","Flagpole Lighting","Solar flagpole light allowance for residential or light commercial flagpole",FLAG-LIGHT-SOLAR,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
FLAG-LIGHT-GROUND,"Flagpole Accessories","Allowance","Ground-Mounted Flagpole Light","Flagpole Lighting","Ground-mounted flagpole uplight allowance, electrical by others",FLAG-LIGHT-GROUND,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
FLAG-FOUNDATION-COORD,"Flagpole Accessories","Allowance","Foundation Coordination","Install Add-In","Flagpole foundation layout, sleeve setting, plumb/brace coordination, and return trip allowance; concrete by others",FLAG-FOUNDATION-COORD,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
FL-K91910B,"Postal Accessories","Florence",K91910B,"STD-4C Replacement Parts","STD-4C compartment or parcel lock without cam, includes clip and 3 keys",FL-K91910B,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
SAL-3755P-BLK,"Postal Accessories","Salsbury Industries",3755P-BLK,"4C Parcel Locker Parts","Replacement parcel locker door and tenant lock for standard 5-high PL5 4C horizontal parcel locker, black",SAL-3755P-BLK,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
FL-H91516,"Postal Accessories","Florence",H91516,"CBU / 4C Number Plates","Self-adhesive parcel locker number plates for CBU and 4C mailboxes, silver with black numbering, 16-pack",FL-H91516,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
FL-NP-100,"Postal Accessories","Florence",NP-100,"4C Door ID","Number plate door ID package for 4C tenant doors, 20-pack",FL-NP-100,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
FL-OML-100,"Postal Accessories","Florence",OML-100,"Outgoing Mail Label","Outgoing mail hood label package for 4C mailbox, 3-pack",FL-OML-100,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
FL-L-100,"Postal Accessories","Florence",L-100,"4C Replacement Parts","Replacement tenant lock / mailbox lock allowance for Florence 4C tenant compartment",FL-L-100,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
FL-PL-LOCK-TENANT,"Postal Accessories","Florence","Tenant Side Parcel Locker Lock","4C Parcel Locker Parts","Tenant-side parcel locker lock replacement for Florence 4C parcel locker",FL-PL-LOCK-TENANT,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
FL-91175,"Postal Accessories","Florence",91175,"CBU Replacement Parts","Anchor bolt kit for Florence cluster box unit installation",FL-91175,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
FL-91121,"Postal Accessories","Florence",91121,"CBU Replacement Parts","CBU pedestal replacement part for Florence cluster box unit",FL-91121,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
FL-91129,"Postal Accessories","Florence",91129,"CBU Replacement Parts","CBU pedestal replacement part for Florence cluster box unit, alternate pedestal configuration",FL-91129,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
FL-91512,"Postal Accessories","Florence",91512,"CBU Replacement Parts","CBU replacement key for Florence cluster box unit",FL-91512,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
FL-91513,"Postal Accessories","Florence",91513,"CBU Replacement Parts","CBU replacement key for Florence cluster box unit, alternate key code",FL-91513,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
FL-84993,"Postal Accessories","Florence",84993,"CBU Replacement Parts","McGard screw replacement part for Florence cluster box unit",FL-84993,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
FL-91038,"Postal Accessories","Florence",91038,"CBU Replacement Parts","CBU bushing / washer replacement part for Florence cluster box unit",FL-91038,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
FL-K64944,"Postal Accessories","Florence",K64944,"CBU Replacement Parts","Mail slot plug kit for Florence CBU or mailbox repair application",FL-K64944,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
FL-4C16D-19,"Postal Accessories","Florence",4C16D-19,"4C Horizontal Mailbox","4C horizontal mailbox, 19 tenant doors with 2 parcel lockers and outgoing mail compartment",FL-4C16D-19,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
FL-4C16D-6P,"Postal Accessories","Florence",4C16D-6P,"4C Parcel Locker","4C front-loading horizontal mailbox parcel locker module with 6 parcel lockers",FL-4C16D-6P,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
FL-4C-OUTGOING-COMP,"Postal Accessories","Florence","Outgoing Mail Compartment","4C Horizontal Mailbox","Outgoing mail collection compartment with slot, anti-fish comb, and protective hood allowance for 4C mailbox system",FL-4C-OUTGOING-COMP,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
FL-4C-CARRIER-ACCESS,"Postal Accessories","Florence","USPS Carrier Access Door","4C Horizontal Mailbox","Carrier access door prepared for USPS arrow lock, arrow lock by postal officials",FL-4C-CARRIER-ACCESS,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
SAL-3301,"Postal Accessories","Salsbury Industries",3301,"Mailbox Directory","Aluminum mailbox directory / tenant directory for apartment or commercial mail area",SAL-3301,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
SAL-3506,"Postal Accessories","Salsbury Industries",3506,"Key Keeper","Surface-mounted USPS key keeper / postal access device allowance",SAL-3506,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
SAL-4550BRZ,"Postal Accessories","Salsbury Industries",4550BRZ,Mail Slot,"Standard brass mail slot with front and rear plates",SAL-4550BRZ,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
SAL-4375,"Postal Accessories","Salsbury Industries",4375,"Mail Collection Box","Wall-mounted mail collection box / drop box allowance",SAL-4375,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
SAL-4370,"Postal Accessories","Salsbury Industries",4370,"Mail Collection Box","Freestanding mail collection box / drop box allowance",SAL-4370,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
MAIL-4C-FILLER-LF,"Postal Accessories","Allowance","4C Filler Trim","Postal Trim","4C mailbox filler trim / side filler allowance for wall opening closure, field measured",MAIL-4C-FILLER-LF,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
MAIL-4C-ROUGHOPENING-TEMPLATE,"Postal Accessories","Allowance","4C Rough Opening Template","Install Add-In","Field template and rough opening verification allowance for 4C mailbox installation",MAIL-4C-ROUGHOPENING-TEMPLATE,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
MAIL-USPS-COORD,"Postal Accessories","Allowance","USPS Coordination","Install Add-In","USPS coordination allowance for arrow lock, inspection, access, or postal approval items",MAIL-USPS-COORD,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
ADD-FIELD-MEASURE,"Div 10 Add-Ins","Allowance","Field Measure","Pre-Install","Field measure and verify dimensions before ordering or installing specialty items",ADD-FIELD-MEASURE,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
ADD-LAYOUT-RESTROOM,"Div 10 Add-Ins","Allowance","Restroom Layout","Layout/Layout Control","Layout restroom accessories, grab bars, mirrors, partitions, and dispensers before install",ADD-LAYOUT-RESTROOM,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
ADD-LAYOUT-PARTITIONS,"Div 10 Add-Ins","Allowance","Partition Layout","Layout/Layout Control","Layout toilet partition compartments, pilasters, doors, panels, urinal screens, and headrail",ADD-LAYOUT-PARTITIONS,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
ADD-LAYOUT-LOCKERS,"Div 10 Add-Ins","Allowance","Locker Layout","Layout/Layout Control","Layout locker banks, fillers, slope tops, benches, bases, and end panels",ADD-LAYOUT-LOCKERS,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
ADD-LAYOUT-WALLPROT,"Div 10 Add-Ins","Allowance","Wall Protection Layout","Layout/Layout Control","Layout wall protection heights, crash rails, sheets, chair rails, corner guards, and trim transitions",ADD-LAYOUT-WALLPROT,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
ADD-BLOCKING-CHECK,"Div 10 Add-Ins","Allowance","Blocking Check","Pre-Install","Verify backing/blocking before installing accessories, grab bars, seats, handrails, lockers, or wall-mounted specialties",ADD-BLOCKING-CHECK,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
ADD-MISSING-BLOCKING,"Div 10 Add-Ins","Allowance","Missing Blocking Coordination","Existing Conditions","Coordination allowance when required blocking/backing is missing or not installed correctly",ADD-MISSING-BLOCKING,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
ADD-ROUGH-OPENING-CHECK,"Div 10 Add-Ins","Allowance","Rough Opening Check","Pre-Install","Verify rough openings for recessed cabinets, mailboxes, access panels, towel/waste units, and recessed accessories",ADD-ROUGH-OPENING-CHECK,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
ADD-FIELD-CUTTING,"Div 10 Add-Ins","Allowance","Field Cutting",Field Fit,"Field cutting allowance for wall protection sheets, headrail, trim, fillers, map rails, mat frames, or locker accessories",ADD-FIELD-CUTTING,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
ADD-SUBSTRATE-PREP,"Div 10 Add-Ins","Allowance","Substrate Prep","Wall Prep","Substrate preparation allowance before adhesive-applied wall protection, mats, decals, or signage",ADD-SUBSTRATE-PREP,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
ADD-ADHESIVE-ALLOW,"Div 10 Add-Ins","Allowance","Adhesive Allowance","Install Material","Adhesive allowance for wall protection sheets, panels, signage, decals, or surface-applied specialty items",ADD-ADHESIVE-ALLOW,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
ADD-SEALANT-ALLOW,"Div 10 Add-Ins","Allowance","Sealant Allowance","Install Material","Sealant allowance for wet-area accessories, mop sink splash guards, wall panels, thresholds, or specialty trim",ADD-SEALANT-ALLOW,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
ADD-FASTENER-ALLOW,"Div 10 Add-Ins","Allowance","Fastener Allowance","Install Material","Miscellaneous anchors, screws, fasteners, washers, and hardware allowance for Div 10 installation",ADD-FASTENER-ALLOW,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
ADD-SECURITY-SCREWS,"Div 10 Add-Ins","Allowance","Security Screws","Install Material","Security screw allowance for detention, institutional, restroom, or high-abuse specialty installations",ADD-SECURITY-SCREWS,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
ADD-UNLOAD-SMALL,"Div 10 Add-Ins","Allowance","Small Delivery Unload",Logistics,"Unload and stage small Div 10 accessory delivery",ADD-UNLOAD-SMALL,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
ADD-UNLOAD-LARGE,"Div 10 Add-Ins","Allowance","Large Delivery Unload",Logistics,"Unload and stage large Div 10 delivery such as lockers, partitions, mailboxes, wall protection, or display cases",ADD-UNLOAD-LARGE,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
ADD-FREIGHT-ALLOW,"Div 10 Add-Ins","Allowance","Freight Allowance",Logistics,"Freight allowance for bulky or shipped specialty items",ADD-FREIGHT-ALLOW,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
ADD-INSIDE-DELIVERY,"Div 10 Add-Ins","Allowance","Inside Delivery",Logistics,"Inside delivery / carry-in allowance for large or bulky specialty products",ADD-INSIDE-DELIVERY,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
ADD-MULTI-FLOOR-CARRY,"Div 10 Add-Ins","Allowance","Multi-Floor Carry",Logistics,"Additional handling allowance for carrying specialties to upper/lower floors without freight elevator access",ADD-MULTI-FLOOR-CARRY,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
ADD-LIFT-REQUIRED,"Div 10 Add-Ins","Allowance","Lift Required","Access Equipment","Lift/scissor lift coordination allowance for high mounting, flagpoles, signs, wall protection, projection screens, or display cases",ADD-LIFT-REQUIRED,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
ADD-HEIGHT-WORK,"Div 10 Add-Ins","Allowance","Height Work","Access Conditions","Additional labor allowance for high wall-mounted specialty items, tall signs, projection screens, wall protection, or flagpole work",ADD-HEIGHT-WORK,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
ADD-EXISTING-CONDITIONS,"Div 10 Add-Ins","Allowance","Existing Conditions",Remodel,"Existing condition allowance for removals, field modifications, patch conflicts, old anchors, or unknown wall conditions",ADD-EXISTING-CONDITIONS,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
ADD-DEMO-REMOVE,"Div 10 Add-Ins","Allowance","Demo and Removal",Removals,"Remove existing restroom accessories, lockers, partitions, signage, wall protection, or similar specialty items",ADD-DEMO-REMOVE,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
ADD-DISPOSAL,"Div 10 Add-Ins","Allowance",Disposal,Removals,"Disposal allowance for removed specialty items, packaging, broken accessories, or demolished Div 10 materials",ADD-DISPOSAL,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
ADD-RETURN-TRIP,"Div 10 Add-Ins","Allowance","Return Trip","Schedule Condition","Return trip allowance for incomplete areas, missing walls, missing blocking, punch work, or owner/GC schedule delay",ADD-RETURN-TRIP,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
ADD-PUNCH-WORK,"Div 10 Add-Ins","Allowance","Punch Work",Closeout,"Punch work allowance for final adjustments, touch-ups, missing fasteners, minor alignment, and closeout checks",ADD-PUNCH-WORK,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
ADD-ATTIC-STOCK,"Div 10 Add-Ins","Allowance",Attic Stock,Closeout,"Attic stock handling, labeling, and turnover allowance for extra accessories, signs, panels, tiles, parts, or hardware",ADD-ATTIC-STOCK,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
ADD-SUBMITTAL-COORD,"Div 10 Add-Ins","Allowance","Submittal Coordination","Preconstruction","Submittal and product data coordination allowance for specialty items requiring approval before order",ADD-SUBMITTAL-COORD,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
ADD-LEADTIME-EXPEDITE,"Div 10 Add-Ins","Allowance","Expedite / Lead Time Coordination","Procurement","Expedite, lead-time tracking, substitution, or special-order coordination allowance",ADD-LEADTIME-EXPEDITE,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
ADD-ASBUILT-PHOTOS,"Div 10 Add-Ins","Allowance",Closeout Photos,Closeout,"Closeout photo documentation allowance for installed Div 10 items",ADD-ASBUILT-PHOTOS,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
ADD-OFFHOURS,"Div 10 Add-Ins","Allowance","Off-Hours Work","Schedule Condition","Off-hours work coordination allowance for occupied, night, weekend, or restricted access installation",ADD-OFFHOURS,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
